trade_id,trade_ts,user_id,session_id,notional_usd,fee_usd
5429,2025-12-06 03:20:20.713174167,4614,27559,314.6,0.5663
5430,2026-01-17 11:42:02.744607444,4616,27572,124.05,0.2233
5431,2026-01-13 15:49:08.061558662,4616,27573,886.94,1.5965
5432,2025-11-03 11:07:46.092689763,4617,27575,1066.29,1.9193
5433,2025-12-16 05:38:12.396749969,4619,27580,129.83,0.2337
5434,2026-01-05 10:58:28.735265626,4620,27582,282.23,0.508
5435,2025-11-02 04:45:59.851467906,4620,27584,81.77,0.1472
5436,2026-01-14 18:10:18.196669851,4621,27586,806.66,1.452
5437,2026-01-13 21:12:13.322975773,4621,27588,62.52,0.1125
5438,2025-11-08 03:26:56.674542836,4622,27589,57.75,0.104
5439,2026-01-23 20:25:17.328681362,4622,27591,240.61,0.4331
5440,2025-10-24 16:42:38.090172779,4624,27597,56.91,0.1024
5441,2025-10-29 00:11:24.721812693,4624,27599,98.54,0.1774
5442,2025-10-24 05:56:07.084030282,4624,27600,377.53,0.6796
5443,2026-01-26 08:19:52.215919345,4625,27606,24.84,0.0447
5444,2025-12-22 14:09:14.332132289,4625,27608,111.62,0.2009
5445,2026-01-16 07:56:24.563785744,4626,27616,1499.3,2.6987
5446,2026-01-20 09:37:14.333174679,4626,27620,20.12,0.0362
5447,2026-01-09 02:24:51.404391315,4626,27621,255.9,0.4606
5448,2026-01-26 07:03:13.066491016,4627,27622,22.53,0.0406
5449,2026-01-27 21:08:17.493080041,4627,27629,188.19,0.3387
5450,2026-01-26 23:51:47.925086392,4629,27635,77.12,0.1388
5451,2025-11-22 09:16:17.118327504,4629,27636,5.71,0.0103
5452,2025-12-27 10:00:07.528911080,4629,27637,5.09,0.0092
5453,2025-10-24 13:00:43.565529685,4629,27640,856.01,1.5408
5454,2026-01-10 14:35:44.794453654,4632,27657,132.01,0.2376
5455,2025-11-26 05:29:09.978659048,4632,27658,156.65,0.282
5456,2026-01-01 13:37:20.483477902,4632,27660,201.67,0.363
5457,2026-01-04 13:54:29.316519405,4632,27661,1884.42,3.392
5458,2025-10-18 00:31:49.709144264,4633,27662,211.8,0.3812
5459,2026-01-28 12:15:11.007202909,4634,27669,79.75,0.1435
5460,2025-11-12 02:08:12.920064456,4635,27680,78.85,0.1419
5461,2026-01-04 03:22:07.684999746,4637,27688,64.42,0.116
5462,2025-12-22 07:48:56.963388595,4637,27695,49.77,0.0896
5463,2025-10-07 04:51:29.218546460,4640,27709,284.77,0.5126
5464,2026-01-22 03:20:24.360998766,4640,27710,168.56,0.3034
5465,2026-01-16 14:03:01.498998632,4641,27713,545.19,0.9813
5466,2026-01-20 18:27:37.390390738,4641,27722,91.06,0.1639
5467,2026-01-09 05:15:30.568523995,4642,27724,790.47,1.4228
5468,2025-12-20 13:50:33.314672042,4645,27748,280.76,0.5054
5469,2025-12-11 17:42:06.833164637,4647,27757,160.39,0.2887
5470,2025-12-11 14:58:25.926989720,4647,27759,1094.62,1.9703
5471,2026-01-23 09:00:24.132931060,4649,27767,244.65,0.4404
5472,2025-12-30 04:23:21.491204874,4650,27779,21.12,0.038
5473,2025-12-14 09:38:09.330639770,4650,27783,992.72,1.7869
5474,2025-12-01 18:04:53.772087117,4651,27786,43.79,0.0788
5475,2025-11-21 18:49:42.224824131,4651,27787,521.4,0.9385
5476,2026-01-04 04:48:12.887904686,4651,27788,174.61,0.3143
5477,2025-12-10 01:28:10.722401852,4651,27789,140.41,0.2527
5478,2026-01-18 17:59:09.274535446,4653,27799,112.55,0.2026
5479,2026-01-21 07:03:29.407285244,4654,27807,75.54,0.136
5480,2026-01-24 08:01:59.487537196,4654,27809,97.26,0.1751
5481,2025-12-22 12:53:52.700167598,4655,27815,30.37,0.0547
5482,2026-01-24 00:34:12.080963393,4659,27832,20.42,0.0368
5483,2026-01-10 04:07:58.972642089,4661,27842,68.72,0.1237
5484,2026-01-27 08:58:16.492682565,4662,27852,24.78,0.0446
5485,2025-12-30 01:25:59.769590122,4663,27855,1147.2,2.065
5486,2025-11-20 14:34:39.134794025,4667,27874,49.69,0.0894
5487,2025-10-28 23:26:58.403163531,4667,27877,319.06,0.5743
5488,2025-12-17 04:44:15.774077527,4669,27881,38.72,0.0697
5489,2025-12-24 02:33:45.323206481,4669,27883,13.6,0.0245
5490,2026-01-22 17:30:49.950766495,4671,27894,26.26,0.0473
5491,2026-01-07 15:40:46.343735959,4672,27897,628.72,1.1317
5492,2025-12-14 15:56:27.338720134,4674,27904,272.53,0.4906
5493,2025-11-24 13:46:23.194078005,4674,27905,138.62,0.2495
5494,2025-12-31 13:02:05.832290046,4676,27921,46.38,0.0835
5495,2026-01-05 01:45:40.591603709,4677,27930,81.73,0.1471
5496,2026-01-28 22:39:59.207835091,4679,27937,35.91,0.0646
5497,2025-12-25 14:25:09.123438657,4679,27938,207.17,0.3729
5498,2026-01-18 23:33:21.140256228,4680,27944,286.03,0.5149
5499,2025-10-28 11:19:16.791925558,4682,27952,21.43,0.0386
5500,2025-10-16 23:12:40.086071204,4682,27953,610.97,1.0997
5501,2025-11-28 14:38:09.681487142,4682,27955,731.82,1.3173
5502,2025-11-14 22:09:20.181185035,4683,27959,104.27,0.1877
5503,2026-01-25 01:10:01.446385064,4684,27964,180.49,0.3249
5504,2025-12-21 21:36:36.552973468,4685,27968,812.08,1.4617
5505,2025-12-14 19:38:46.644151384,4685,27971,52.35,0.0942
5506,2025-12-31 08:00:20.666115723,4692,28002,284.08,0.5113
5507,2026-01-03 00:40:44.904187559,4692,28005,111.22,0.2002
5508,2026-01-11 19:46:51.987059374,4692,28006,267.31,0.4812
5509,2026-01-07 06:34:21.311289018,4692,28007,418.67,0.7536
5510,2026-01-25 10:17:01.528552903,4693,28014,144.07,0.2593
5511,2026-01-20 06:38:56.350013642,4694,28019,144.6,0.2603
5512,2026-01-15 01:02:40.802062791,4696,28028,402.4,0.7243
5513,2026-01-20 00:39:12.465344599,4697,28030,111.65,0.201
5514,2025-11-28 05:04:51.165516676,4699,28044,170.06,0.3061
5515,2026-01-23 16:27:37.791094685,4700,28046,310.27,0.5585
5516,2025-12-18 07:12:30.053334565,4700,28047,647.23,1.165
5517,2026-01-25 11:22:12.599783060,4700,28050,482.54,0.8686
5518,2025-12-23 06:28:14.226913755,4701,28059,138.82,0.2499
5519,2026-01-11 13:20:34.107132100,4701,28060,297.59,0.5357
5520,2026-01-10 17:43:33.981182621,4702,28061,106.98,0.1926
5521,2026-01-20 13:31:37.220614083,4703,28065,147.2,0.265
5522,2025-11-14 13:53:32.122532622,4703,28069,15.9,0.0286
5523,2025-11-22 05:24:24.962422123,4703,28070,135.44,0.2438
5524,2025-12-13 19:36:25.584951193,4704,28077,198.74,0.3577
5525,2025-11-17 21:57:22.443948562,4704,28079,62.63,0.1127
5526,2026-01-24 04:20:52.464126869,4705,28086,315.22,0.5674
5527,2026-01-24 11:39:16.282656418,4705,28087,14.85,0.0267
5528,2026-01-27 16:04:46.432459388,4706,28090,400.82,0.7215
5529,2026-01-23 05:49:20.262867968,4706,28091,293.98,0.5292
5530,2025-12-30 18:12:40.885400502,4707,28099,787.93,1.4183
5531,2026-01-07 13:04:07.965013503,4709,28107,556.64,1.002
5532,2026-01-27 08:38:17.205266912,4710,28115,97.05,0.1747
5533,2026-01-23 04:48:27.084943639,4710,28117,60.61,0.1091
5534,2026-01-14 08:08:35.789289860,4713,28127,172.73,0.3109
5535,2025-12-26 14:59:54.109454925,4715,28145,22.63,0.0407
5536,2025-11-25 06:25:39.849918624,4715,28146,1442.04,2.5957
5537,2025-12-11 13:23:30.368289749,4716,28148,49.9,0.0898
5538,2025-12-29 03:30:16.207128176,4717,28155,445.73,0.8023
5539,2026-01-20 07:33:15.153297041,4717,28158,103.83,0.1869
5540,2025-11-24 12:22:44.415600085,4718,28159,404.52,0.7281
5541,2026-01-10 03:48:27.552288592,4719,28172,486.28,0.8753
5542,2026-01-03 17:46:37.116610693,4722,28186,38.51,0.0693
5543,2026-01-08 20:10:30.467729527,4722,28187,434.62,0.7823
5544,2026-01-16 22:56:41.267298506,4723,28189,38.22,0.0688
5545,2026-01-23 11:21:42.009354260,4724,28204,551.4,0.9925
5546,2026-01-04 09:19:59.726045862,4724,28205,1123.22,2.0218
5547,2025-12-12 15:38:49.428757566,4725,28207,186.76,0.3362
5548,2026-01-01 20:40:51.063888250,4725,28208,192.76,0.347
5549,2025-12-11 01:56:06.550732259,4726,28211,28.78,0.0518
5550,2026-01-05 10:55:38.118770992,4726,28212,127.79,0.23
5551,2025-11-13 12:49:03.083425197,4726,28214,99.99,0.18
5552,2026-01-21 07:24:33.943266985,4726,28216,58.28,0.1049
5553,2025-12-04 07:14:17.322282678,4727,28219,207.01,0.3726
5554,2025-12-31 07:57:37.498329049,4728,28223,347.37,0.6253
5555,2026-01-15 13:52:19.065309244,4729,28229,397.79,0.716
5556,2025-12-23 10:15:55.726704827,4730,28235,209.9,0.3778
5557,2026-01-07 12:10:37.186225923,4731,28238,112.6,0.2027
5558,2025-11-20 15:59:35.676726389,4732,28250,867.81,1.5621
5559,2025-12-27 14:59:00.409618384,4733,28252,374.62,0.6743
5560,2025-11-17 00:24:39.566438912,4734,28259,67.63,0.1217
5561,2026-01-28 10:33:39.001902366,4735,28263,70.12,0.1262
5562,2026-01-26 19:32:33.304819465,4735,28264,131.27,0.2363
5563,2026-01-24 08:40:25.755840753,4735,28265,189.11,0.3404
5564,2026-01-28 06:22:18.265004021,4735,28269,359.44,0.647
5565,2025-12-15 04:29:41.011689825,4736,28275,31.78,0.0572
5566,2026-01-18 13:11:14.850230026,4737,28283,270.83,0.4875
5567,2026-01-23 20:32:51.214443332,4738,28287,22.17,0.0399
5568,2026-01-22 15:15:59.532553315,4738,28289,85.15,0.1533
5569,2026-01-19 19:50:24.592212569,4739,28292,2138.32,3.849
5570,2026-01-26 19:42:25.454304525,4740,28294,34.89,0.0628
5571,2025-11-08 04:06:15.532869928,4741,28295,46.02,0.0828
5572,2025-11-25 12:30:20.748045082,4742,28304,82.17,0.1479
5573,2025-12-08 03:54:55.646628530,4743,28307,157.25,0.283
5574,2025-12-13 05:21:19.007873667,4744,28311,166.94,0.3005
5575,2025-12-31 13:56:05.546803956,4744,28317,37.06,0.0667
5576,2025-11-26 17:57:25.019816796,4745,28321,8.09,0.0146
5577,2025-12-12 14:27:56.614260490,4745,28323,240.49,0.4329
5578,2025-12-14 19:41:26.959526678,4746,28328,290.64,0.5232
5579,2025-11-18 02:01:03.558658196,4747,28334,54.49,0.0981
5580,2025-11-15 23:40:56.005589584,4748,28338,1420.31,2.5566
5581,2025-12-02 12:25:12.324980505,4749,28346,246.37,0.4435
5582,2025-12-28 05:14:41.983580304,4750,28351,223.22,0.4018
5583,2025-11-27 23:48:04.360306752,4750,28355,78.64,0.1416
5584,2025-11-14 16:59:03.168982659,4753,28366,70.22,0.1264
5585,2025-11-22 03:07:17.246015031,4754,28374,83.78,0.1508
5586,2025-11-24 22:16:23.273784902,4754,28376,241.72,0.4351
5587,2026-01-10 06:20:18.731307632,4755,28381,341.44,0.6146
5588,2026-01-01 04:02:16.343228235,4756,28384,96.0,0.1728
5589,2025-11-15 22:49:31.454438291,4757,28389,204.43,0.368
5590,2025-11-02 19:51:44.951015715,4757,28391,31.35,0.0564
5591,2026-01-14 16:05:08.304767228,4757,28392,77.83,0.1401
5592,2026-01-23 20:57:41.186518893,4758,28396,68.71,0.1237
5593,2025-11-21 12:05:38.738206459,4759,28402,171.32,0.3084
5594,2025-12-10 14:38:12.221423823,4760,28406,258.69,0.4656
5595,2026-01-01 00:22:07.545139642,4761,28407,864.65,1.5564
5596,2026-01-28 10:17:30.623863692,4762,28420,205.1,0.3692
5597,2026-01-08 10:53:15.040589245,4765,28431,280.45,0.5048
5598,2026-01-05 12:10:21.738133181,4767,28443,39.21,0.0706
5599,2026-01-16 15:32:57.241285020,4767,28444,46.93,0.0845
5600,2026-01-21 03:35:21.117454714,4767,28446,50.03,0.0901
5601,2026-01-02 01:20:15.974545234,4768,28448,145.26,0.2615
5602,2025-10-23 15:36:29.910773182,4768,28449,15.37,0.0277
5603,2025-12-18 20:12:55.257847991,4768,28450,73.96,0.1331
5604,2025-10-31 06:52:21.038431090,4769,28456,114.02,0.2052
5605,2025-11-15 16:06:05.357950755,4769,28458,1864.24,3.3556
5606,2026-01-07 11:58:53.862654229,4770,28464,19.89,0.0358
5607,2026-01-20 19:01:44.475451694,4771,28475,893.5,1.6083
5608,2026-01-13 04:15:14.924132827,4773,28483,303.58,0.5464
5609,2025-12-16 14:55:21.972873561,4774,28486,148.59,0.2675
5610,2025-11-08 02:07:29.704987960,4775,28494,498.77,0.8978
5611,2026-01-26 02:31:44.553999816,4775,28497,571.95,1.0295
5612,2026-01-18 09:23:03.213948870,4777,28503,54.44,0.098
5613,2025-12-17 22:54:47.308555182,4777,28504,572.69,1.0308
5614,2026-01-22 16:40:29.281380493,4778,28509,178.43,0.3212
5615,2025-12-20 14:32:52.510987469,4778,28511,179.04,0.3223
5616,2026-01-13 04:19:07.391043362,4778,28514,30.86,0.0555
5617,2025-12-20 00:22:19.404373250,4778,28515,525.61,0.9461
5618,2026-01-28 15:34:42.536289298,4780,28519,40.5,0.0729
5619,2025-12-28 20:08:15.433820310,4781,28531,148.41,0.2671
5620,2025-11-24 11:33:02.364300674,4781,28532,128.57,0.2314
5621,2025-12-22 15:37:37.621537924,4782,28535,115.28,0.2075
5622,2026-01-02 10:44:34.608323260,4782,28536,31.02,0.0558
5623,2025-12-16 00:48:49.538882140,4782,28538,485.38,0.8737
5624,2025-12-23 21:18:35.882002817,4782,28539,25.94,0.0467
5625,2025-12-18 08:27:29.189239672,4783,28547,1072.36,1.9302
5626,2026-01-27 12:40:19.700938831,4785,28554,947.13,1.7048
5627,2026-01-16 04:23:58.181466665,4786,28559,142.54,0.2566
5628,2025-11-13 02:58:58.215372466,4788,28571,84.81,0.1527
5629,2026-01-18 03:50:55.609949034,4788,28575,271.99,0.4896
5630,2026-01-28 11:24:47.134930809,4790,28590,135.11,0.2432
5631,2025-12-11 01:00:05.304447814,4791,28594,112.31,0.2022
5632,2026-01-09 07:20:07.885223926,4791,28596,356.84,0.6423
5633,2025-12-14 08:54:17.445371165,4791,28600,667.23,1.201
5634,2025-12-01 10:35:30.442041865,4791,28601,273.43,0.4922
5635,2026-01-12 15:41:40.793183253,4791,28602,76.42,0.1376
5636,2026-01-16 12:55:35.648152205,4792,28603,50.56,0.091
5637,2026-01-20 04:42:59.762063275,4792,28609,15.18,0.0273
5638,2026-01-11 16:24:41.137463369,4793,28617,191.14,0.3441
5639,2026-01-23 17:31:27.106039739,4794,28620,63.47,0.1142
5640,2026-01-24 14:52:18.300206655,4794,28622,983.56,1.7704
5641,2026-01-22 01:55:21.069142866,4794,28624,393.17,0.7077
5642,2026-01-28 16:46:01.107935813,4794,28625,175.89,0.3166
5643,2026-01-13 02:15:11.431655287,4794,28627,40.6,0.0731
5644,2025-12-01 14:21:41.693200234,4795,28630,170.78,0.3074
5645,2026-01-15 20:52:28.696091296,4796,28635,154.38,0.2779
5646,2025-12-12 20:58:49.057550450,4797,28640,47.88,0.0862
5647,2026-01-10 23:58:24.484634741,4800,28656,49.09,0.0884
5648,2025-12-14 18:07:25.839222384,4800,28658,432.45,0.7784
5649,2026-01-27 10:36:53.954452543,4800,28659,106.36,0.1914
5650,2026-01-20 16:38:16.157602693,4800,28660,329.89,0.5938
5651,2026-01-22 07:54:30.592963186,4801,28661,136.51,0.2457
5652,2026-01-22 05:00:47.365810147,4801,28664,158.6,0.2855
5653,2026-01-22 10:02:32.890910351,4801,28666,24.22,0.0436
5654,2026-01-09 00:35:57.966364317,4803,28678,671.83,1.2093
5655,2025-12-27 16:53:31.728648242,4804,28688,7.27,0.0131
5656,2025-12-14 07:21:22.660332963,4805,28690,120.59,0.2171
5657,2025-12-21 13:56:49.857516215,4806,28698,68.43,0.1232
5658,2026-01-01 20:55:32.178443059,4807,28707,168.86,0.3039
5659,2026-01-03 22:39:11.659386848,4811,28728,288.83,0.5199
5660,2026-01-27 18:20:28.928730014,4812,28735,108.28,0.1949
5661,2026-01-27 13:48:30.625164345,4812,28736,39.83,0.0717
5662,2026-01-09 13:51:02.762512535,4813,28742,688.41,1.2391
5663,2026-01-08 19:05:23.037149374,4813,28745,52.49,0.0945
5664,2026-01-20 08:13:24.510330712,4814,28746,104.21,0.1876
5665,2026-01-19 03:12:28.472532964,4814,28747,23.17,0.0417
5666,2025-10-17 21:33:24.889785139,4818,28759,76.66,0.138
5667,2026-01-12 03:19:35.145491728,4818,28763,202.63,0.3647
5668,2026-01-03 02:24:28.822595849,4818,28764,54.29,0.0977
5669,2026-01-15 05:54:41.146957896,4819,28770,215.74,0.3883
5670,2025-12-31 17:10:53.287415228,4820,28776,46.57,0.0838
5671,2026-01-18 06:50:39.751641540,4820,28777,15.02,0.027
5672,2025-12-11 12:26:05.148780283,4821,28780,148.64,0.2676
5673,2026-01-14 09:07:42.625764475,4821,28781,134.1,0.2414
5674,2025-11-17 19:41:57.226940659,4823,28797,1048.41,1.8871
5675,2026-01-20 01:39:58.632740306,4823,28798,51.96,0.0935
5676,2025-11-16 16:26:09.975937009,4823,28799,391.78,0.7052
5677,2026-01-22 19:57:04.490422295,4824,28801,70.1,0.1262
5678,2025-12-20 23:17:52.949527661,4827,28820,709.84,1.2777
5679,2026-01-20 16:01:38.632182170,4827,28823,466.41,0.8395
5680,2025-11-11 16:47:07.940444793,4828,28829,184.9,0.3328
5681,2026-01-27 01:35:54.955620653,4829,28840,387.64,0.6978
5682,2026-01-07 03:45:36.097194780,4830,28845,234.28,0.4217
5683,2025-12-23 20:22:56.350711773,4830,28848,83.56,0.1504
5684,2025-11-28 18:58:44.459880483,4830,28849,60.81,0.1095
5685,2025-11-11 04:34:25.172250450,4830,28850,721.69,1.299
5686,2026-01-26 12:53:15.155879505,4831,28856,222.22,0.4
5687,2025-12-14 14:02:34.972498990,4832,28867,677.8,1.22
5688,2025-12-03 17:26:12.886795628,4832,28873,59.37,0.1069
5689,2025-12-03 15:44:31.533657143,4833,28876,335.22,0.6034
5690,2025-11-18 08:09:24.815246170,4833,28877,57.63,0.1037
5691,2025-11-12 00:21:47.663504422,4833,28878,569.45,1.025
5692,2026-01-23 18:35:32.146034304,4834,28880,98.11,0.1766
5693,2025-12-11 09:11:24.426304596,4834,28881,30.96,0.0557
5694,2026-01-05 20:33:28.806800017,4834,28884,114.13,0.2054
5695,2026-01-18 01:46:35.404603979,4838,28903,413.6,0.7445
5696,2026-01-12 09:23:06.333333945,4839,28907,307.08,0.5527
5697,2026-01-15 13:30:48.409381167,4840,28914,319.84,0.5757
5698,2025-11-28 14:33:22.178084985,4840,28916,200.43,0.3608
5699,2025-11-22 12:01:49.479743957,4841,28917,378.28,0.6809
5700,2025-11-25 22:13:02.783459811,4842,28921,22.96,0.0413
5701,2025-12-16 06:34:43.315605592,4843,28926,149.09,0.2684
5702,2026-01-26 02:41:25.613210121,4844,28927,102.16,0.1839
5703,2026-01-26 15:53:46.611144565,4844,28928,552.23,0.994
5704,2026-01-25 09:47:20.173737983,4844,28934,82.9,0.1492
5705,2026-01-17 15:46:16.154996290,4845,28939,253.08,0.4555
5706,2025-12-07 06:12:30.058438742,4847,28946,770.61,1.3871
5707,2025-12-26 01:43:26.953627125,4850,28960,729.5,1.3131
5708,2025-12-31 20:25:36.379989363,4850,28962,59.93,0.1079
5709,2026-01-08 02:02:07.046406664,4850,28963,113.16,0.2037
5710,2026-01-12 07:45:11.430229532,4851,28970,600.24,1.0804
5711,2026-01-05 04:20:14.889878883,4853,28980,46.41,0.0835
5712,2026-01-23 09:58:52.277228758,4853,28981,96.01,0.1728
5713,2026-01-22 04:08:09.818598736,4854,28984,52.16,0.0939
5714,2025-12-06 06:41:49.861261747,4855,28988,152.78,0.275
5715,2025-12-14 23:32:34.726463642,4855,28992,185.61,0.3341
5716,2026-01-28 07:31:47.130647684,4856,28997,12.94,0.0233
5717,2025-12-24 15:58:42.832462758,4857,29005,104.19,0.1875
5718,2025-12-06 15:07:59.138067886,4858,29007,49.56,0.0892
5719,2026-01-13 13:11:40.180474335,4858,29008,23.44,0.0422
5720,2026-01-16 20:20:10.923601294,4859,29016,27.06,0.0487
5721,2025-10-24 21:13:48.764874420,4860,29019,103.73,0.1867
5722,2025-12-01 18:33:07.768765559,4860,29021,128.16,0.2307
5723,2025-12-23 06:46:07.874162663,4861,29027,169.65,0.3054
5724,2026-01-05 14:02:58.688760551,4861,29031,102.3,0.1841
5725,2025-10-29 22:00:18.686713431,4862,29034,187.5,0.3375
5726,2026-01-27 21:36:52.744088072,4863,29038,57.01,0.1026
5727,2026-01-28 19:11:02.094187422,4863,29041,105.62,0.1901
5728,2026-01-28 11:31:39.459418051,4863,29042,34.49,0.0621
5729,2026-01-26 15:52:27.612693932,4864,29045,94.79,0.1706
5730,2026-01-11 03:39:20.602980756,4866,29053,126.66,0.228
5731,2026-01-01 21:18:36.920320808,4866,29057,1686.28,3.0353
5732,2026-01-05 06:03:28.597732514,4867,29067,41.26,0.0743
5733,2026-01-28 20:24:29.316536735,4868,29071,42.75,0.077
5734,2026-01-28 19:55:23.625290340,4868,29075,166.7,0.3001
5735,2026-01-14 19:53:06.271346364,4869,29081,456.83,0.8223
5736,2026-01-17 05:59:35.002857958,4870,29090,28.04,0.0505
5737,2025-12-30 10:47:04.547993643,4870,29091,2606.35,4.6914
5738,2026-01-08 16:07:14.535012020,4872,29100,32.85,0.0591
5739,2025-12-21 01:42:33.797187406,4873,29104,20.38,0.0367
5740,2025-12-24 16:11:02.637163373,4873,29106,50.36,0.0906
5741,2025-12-08 16:19:09.830055689,4873,29110,81.44,0.1466
5742,2026-01-14 21:41:01.650484576,4873,29111,448.52,0.8073
5743,2026-01-10 17:57:24.609882323,4873,29112,44.9,0.0808
5744,2026-01-22 23:16:01.594592012,4874,29118,105.98,0.1908
5745,2026-01-13 10:40:53.333884265,4875,29120,669.2,1.2046
5746,2026-01-19 17:44:51.271022311,4876,29124,540.06,0.9721
5747,2026-01-21 11:36:27.403273518,4877,29131,38.77,0.0698
5748,2025-10-27 02:13:40.654733859,4879,29140,1143.08,2.0575
5749,2026-01-11 07:42:20.687529173,4881,29150,87.17,0.1569
5750,2026-01-16 12:17:10.871684232,4881,29151,185.18,0.3333
5751,2026-01-09 01:28:24.705864951,4881,29152,268.18,0.4827
5752,2026-01-09 02:34:02.984341241,4883,29160,79.04,0.1423
5753,2026-01-09 05:36:33.913898127,4884,29165,155.13,0.2792
5754,2026-01-08 12:37:19.068310929,4885,29166,55.39,0.0997
5755,2026-01-09 13:34:42.711230722,4886,29175,141.52,0.2547
5756,2026-01-26 21:32:31.070170031,4886,29180,88.19,0.1587
5757,2025-12-18 19:45:23.283308933,4887,29182,31.66,0.057
5758,2026-01-06 20:52:34.464140111,4887,29188,281.16,0.5061
5759,2025-11-03 18:36:55.649468073,4888,29190,449.95,0.8099
5760,2025-12-25 07:10:49.915566832,4890,29194,145.89,0.2626
5761,2025-12-28 01:25:14.942989441,4890,29195,123.99,0.2232
5762,2025-11-22 21:34:31.912084340,4890,29196,73.92,0.1331
5763,2026-01-01 12:36:38.563690011,4890,29198,62.2,0.112
5764,2025-12-17 07:42:35.263888504,4891,29208,69.46,0.125
5765,2026-01-28 19:46:06.461123478,4891,29209,678.87,1.222
5766,2026-01-08 02:01:30.169887503,4892,29211,301.82,0.5433
5767,2026-01-16 21:31:39.197677108,4893,29216,111.66,0.201
5768,2026-01-28 20:56:34.404656384,4893,29220,2187.27,3.9371
5769,2025-12-31 08:50:11.821190579,4894,29221,146.12,0.263
5770,2025-11-01 07:05:47.364090554,4895,29227,54.04,0.0973
5771,2026-01-19 00:59:53.962840768,4896,29229,131.34,0.2364
5772,2026-01-28 21:47:05.354106136,4896,29235,2023.07,3.6415
5773,2026-01-13 13:19:09.408395302,4897,29238,18.45,0.0332
5774,2026-01-16 07:21:03.679773800,4898,29241,158.61,0.2855
5775,2026-01-24 06:55:17.176806994,4898,29246,226.03,0.4069
5776,2025-11-04 21:27:12.985361440,4900,29256,236.29,0.4253
5777,2025-11-10 08:32:11.953546024,4901,29262,254.43,0.458
5778,2026-01-21 02:50:36.048520674,4901,29264,68.84,0.1239
5779,2026-01-01 02:04:31.716297504,4902,29268,156.63,0.2819
5780,2026-01-09 07:46:03.366127641,4903,29272,2051.64,3.693
5781,2025-12-13 00:57:03.880976432,4903,29278,218.13,0.3926
5782,2026-01-24 08:23:00.119421805,4905,29284,193.61,0.3485
5783,2026-01-19 06:21:47.072100907,4906,29288,323.5,0.5823
5784,2026-01-27 17:31:15.506614265,4906,29293,159.26,0.2867
5785,2025-12-14 13:36:42.927118087,4907,29296,312.26,0.5621
5786,2025-11-07 08:08:04.763022744,4907,29299,58.87,0.106
5787,2025-12-31 23:45:58.417883126,4910,29312,31.0,0.0558
