user_id,created_at,country,device_primary,acquisition_channel,plan
5838,2026-01-17 01:19:06,NL,android,paid_social,standard
5839,2025-11-09 03:40:17,NG,android,paid_social,pro
5840,2025-11-08 17:33:04,NG,ios,partner,standard
5841,2026-01-21 11:37:15,FR,web,organic,standard
5842,2026-01-25 02:32:13,AU,web,organic,standard
5843,2025-10-23 11:15:33,IT,web,paid_social,standard
5844,2026-01-19 01:30:04,DE,web,paid_search,standard
5845,2026-01-04 09:15:39,NL,desktop,organic,standard
5846,2025-11-21 07:58:45,IT,android,referral,standard
5847,2025-11-16 20:38:52,US,web,paid_social,standard
5848,2025-12-02 12:36:20,PL,ios,organic,standard
5849,2026-01-05 13:21:13,US,android,organic,standard
5850,2026-01-18 16:54:33,JP,ios,affiliate,standard
5851,2025-12-08 11:29:01,DE,web,paid_search,standard
5852,2025-11-12 00:20:36,GB,web,organic,pro
5853,2025-11-17 18:51:56,IT,web,influencer,standard
5854,2025-11-03 04:02:18,PL,android,organic,standard
5855,2025-11-09 03:19:31,NL,web,organic,standard
5856,2025-12-14 23:10:53,NL,android,affiliate,standard
5857,2025-11-30 10:44:15,ZA,ios,paid_search,standard
5858,2025-11-19 21:23:42,HK,android,affiliate,standard
5859,2025-12-06 16:53:04,DE,web,paid_social,standard
5860,2025-12-01 17:01:29,IN,android,organic,standard
5861,2025-11-27 10:23:30,IN,android,referral,standard
5862,2025-11-02 14:15:02,DE,web,partner,standard
5863,2025-12-14 06:01:43,US,web,paid_social,standard
5864,2025-10-16 12:16:31,AE,desktop,organic,standard
5865,2025-12-21 15:01:52,GB,web,organic,standard
5866,2026-01-02 03:09:59,SG,android,email,pro
5867,2025-11-17 03:31:25,TR,android,referral,pro
5868,2026-01-27 01:14:47,HK,web,organic,pro
5869,2025-10-10 03:20:18,MX,android,partner,standard
5870,2025-12-21 08:33:45,TR,web,organic,pro
5871,2025-11-07 02:09:10,IN,web,affiliate,standard
5872,2025-10-19 16:22:36,SG,ios,referral,standard
5873,2025-11-05 13:57:09,CA,android,email,standard
5874,2025-11-28 23:07:00,HK,ios,organic,standard
5875,2025-12-02 11:58:38,HK,android,paid_social,standard
5876,2025-12-16 16:33:35,NG,web,paid_social,standard
5877,2026-01-28 22:12:26,HK,android,organic,standard
5878,2025-11-15 15:54:50,PL,web,referral,standard
5879,2025-10-03 04:11:45,PL,web,organic,pro
5880,2025-12-13 05:15:13,PL,ios,paid_search,standard
5881,2026-01-10 13:45:15,MX,web,organic,standard
5882,2025-12-04 13:09:02,AU,web,organic,standard
5883,2026-01-27 14:29:44,PL,android,organic,standard
5884,2026-01-28 23:07:27,CA,android,organic,standard
5885,2025-12-30 16:48:26,BR,web,paid_social,standard
5886,2026-01-18 06:56:07,PL,ios,organic,pro
5887,2025-10-08 10:00:23,SG,web,influencer,standard
5888,2025-11-20 15:04:48,ZA,android,organic,standard
5889,2026-01-18 07:23:42,IT,ios,referral,standard
5890,2026-01-14 12:33:21,SG,ios,organic,standard
5891,2025-12-20 20:50:33,FR,ios,partner,standard
5892,2025-12-12 04:32:30,NL,web,organic,standard
5893,2025-10-06 15:13:40,SG,web,affiliate,standard
5894,2026-01-15 13:31:49,HK,ios,paid_search,pro
5895,2025-12-28 07:37:50,IT,desktop,paid_search,standard
5896,2025-11-08 08:34:49,AE,android,paid_search,standard
5897,2026-01-21 02:50:24,HK,android,paid_search,standard
5898,2025-11-29 01:31:05,NL,web,organic,standard
5899,2025-10-28 22:53:38,CA,desktop,organic,pro
5900,2026-01-05 15:20:14,CA,android,partner,standard
5901,2025-11-23 00:49:04,AE,web,organic,standard
5902,2025-11-06 06:45:36,TR,android,paid_social,pro
5903,2025-10-09 10:43:44,AE,android,referral,standard
5904,2025-12-21 18:06:46,GB,android,referral,standard
5905,2025-11-25 12:26:04,DE,android,paid_social,standard
5906,2025-11-28 12:37:00,JP,android,referral,standard
5907,2025-12-24 18:14:31,AE,desktop,paid_social,standard
5908,2025-10-02 04:22:53,IN,web,influencer,standard
5909,2025-11-30 07:20:47,AE,desktop,referral,standard
5910,2025-11-27 01:07:13,NG,android,paid_search,pro
5911,2026-01-15 15:30:52,CA,web,paid_search,standard
5912,2025-11-29 05:41:37,TR,web,organic,standard
5913,2026-01-10 22:08:34,BR,ios,influencer,standard
5914,2025-11-09 20:01:22,IT,android,email,standard
5915,2025-11-05 20:32:12,IN,ios,organic,standard
5916,2026-01-22 05:49:38,US,web,email,pro
5917,2026-01-15 03:34:42,AU,web,organic,standard
5918,2025-11-06 04:42:25,NL,desktop,organic,standard
5919,2025-12-18 15:41:25,IN,android,referral,standard
5920,2025-12-31 19:07:30,SG,web,affiliate,pro
5921,2025-10-18 16:37:50,ES,ios,paid_social,standard
5922,2026-01-06 05:09:55,TR,desktop,influencer,pro
5923,2025-12-02 23:24:51,JP,web,paid_search,standard
5924,2025-10-22 17:47:18,IN,web,organic,standard
5925,2025-10-11 15:35:26,SG,android,organic,standard
5926,2025-11-27 09:50:49,IT,ios,email,standard
5927,2025-11-26 05:10:39,AU,web,paid_search,standard
5928,2025-12-16 12:36:10,DE,desktop,affiliate,standard
5929,2025-10-04 20:43:48,TR,ios,affiliate,standard
5930,2025-12-25 19:58:38,NG,ios,organic,standard
5931,2025-10-07 11:51:50,ZA,web,partner,standard
5932,2025-11-30 15:00:51,HK,android,organic,standard
5933,2026-01-15 16:50:39,JP,ios,partner,pro
5934,2025-11-23 00:52:39,PL,ios,paid_social,standard
5935,2025-12-27 19:46:32,ZA,ios,paid_social,standard
5936,2025-12-07 18:36:28,ES,ios,organic,standard
5937,2025-12-31 05:11:46,NG,android,paid_search,standard
5938,2025-12-18 02:44:22,IT,android,influencer,standard
5939,2025-10-01 02:50:19,NG,android,influencer,standard
5940,2025-11-24 09:35:36,AU,web,influencer,standard
5941,2025-10-03 19:53:52,AE,web,paid_social,pro
5942,2025-12-17 21:29:51,SG,android,partner,standard
5943,2025-11-07 17:28:06,NL,web,paid_search,pro
5944,2026-01-22 22:13:16,NL,web,influencer,standard
5945,2025-10-01 09:25:37,IN,ios,influencer,pro
5946,2026-01-10 05:51:34,GB,android,email,standard
5947,2025-11-07 07:45:24,GB,android,referral,pro
5948,2025-12-24 23:08:45,CA,ios,influencer,standard
5949,2026-01-20 00:02:03,HK,desktop,influencer,standard
5950,2025-10-29 14:45:49,JP,android,paid_search,standard
5951,2025-10-05 19:50:45,IN,ios,organic,standard
5952,2026-01-21 08:50:54,TR,web,organic,standard
5953,2025-12-13 16:53:16,NL,web,referral,standard
5954,2025-12-31 19:17:12,FR,android,organic,pro
5955,2025-10-21 16:22:48,JP,web,affiliate,standard
5956,2026-01-22 11:20:34,CA,ios,organic,standard
5957,2025-12-10 04:45:11,IN,desktop,organic,standard
5958,2025-12-06 20:09:35,PL,web,paid_social,pro
5959,2026-01-17 06:41:39,IN,web,organic,standard
5960,2025-11-16 19:13:26,MX,android,organic,pro
5961,2025-12-23 13:58:13,SG,web,paid_search,standard
5962,2025-12-22 04:10:29,ZA,ios,email,pro
5963,2025-11-04 08:50:11,AE,web,paid_search,pro
5964,2025-12-07 04:23:13,NG,android,organic,standard
5965,2025-12-08 13:21:46,US,web,paid_search,standard
5966,2025-10-01 23:47:42,GB,web,affiliate,standard
5967,2025-12-07 23:32:44,HK,web,organic,standard
5968,2025-10-12 23:22:11,NL,web,organic,standard
5969,2025-11-29 00:16:12,JP,ios,paid_search,pro
5970,2025-10-27 00:06:00,BR,web,referral,pro
5971,2025-11-25 00:43:52,FR,ios,referral,standard
5972,2026-01-14 09:59:18,AE,web,referral,standard
5973,2025-10-23 22:28:02,TR,android,organic,standard
5974,2025-10-25 05:00:08,HK,desktop,paid_social,standard
5975,2025-10-21 21:34:16,TR,web,paid_search,standard
5976,2025-11-30 08:24:43,AE,ios,organic,standard
5977,2025-12-02 14:08:28,PL,ios,organic,standard
5978,2025-11-21 02:10:18,IN,android,referral,standard
5979,2025-12-27 19:37:35,BR,desktop,influencer,pro
5980,2025-10-25 08:29:39,BR,android,organic,standard
5981,2026-01-17 15:19:38,JP,web,paid_social,standard
5982,2025-11-24 15:59:44,BR,android,organic,pro
5983,2025-11-15 18:03:40,NG,ios,organic,standard
5984,2025-11-01 00:16:15,AU,web,organic,standard
5985,2025-11-24 17:37:59,JP,web,paid_social,standard
5986,2026-01-04 04:31:05,PL,ios,organic,standard
5987,2025-10-05 17:38:38,IT,android,affiliate,standard
5988,2025-11-05 01:11:58,PL,android,paid_social,standard
5989,2026-01-18 09:44:41,GB,ios,paid_search,standard
5990,2026-01-14 16:17:29,HK,desktop,organic,standard
5991,2025-11-18 11:57:49,IN,android,paid_social,standard
5992,2026-01-14 21:51:10,SG,ios,influencer,standard
5993,2025-11-27 21:12:57,AE,android,referral,standard
5994,2025-11-08 03:27:07,GB,web,organic,standard
5995,2025-12-19 11:10:51,ZA,web,affiliate,pro
5996,2026-01-05 06:59:25,MX,desktop,paid_social,standard
5997,2026-01-21 18:41:25,MX,desktop,organic,standard
5998,2025-12-24 18:02:07,MX,android,referral,standard
5999,2025-11-30 20:19:30,GB,web,organic,standard
6000,2025-10-09 21:09:10,IT,ios,paid_search,standard
6001,2025-10-06 06:54:26,SG,ios,paid_search,pro
6002,2026-01-23 02:51:22,NG,web,partner,standard
6003,2026-01-17 05:38:39,ES,web,paid_social,standard
6004,2025-11-04 10:12:06,GB,ios,paid_search,standard
6005,2025-11-08 04:16:52,TR,web,referral,standard
6006,2025-10-22 20:26:26,GB,desktop,organic,pro
6007,2025-11-10 06:49:43,MX,ios,partner,standard
6008,2026-01-26 23:12:57,CA,ios,organic,standard
6009,2025-10-05 17:12:02,AU,ios,paid_social,standard
6010,2025-11-11 01:43:05,GB,android,organic,pro
6011,2025-12-26 23:59:08,HK,ios,paid_search,standard
6012,2025-12-20 15:39:49,NG,ios,paid_search,standard
6013,2025-12-15 04:50:23,NL,web,paid_search,standard
6014,2025-12-26 14:14:28,JP,ios,influencer,pro
6015,2025-12-19 11:34:04,ZA,web,organic,standard
6016,2025-12-06 10:13:06,DE,ios,organic,pro
6017,2025-10-30 20:58:45,AU,web,paid_social,standard
6018,2025-11-26 23:15:44,AU,android,influencer,standard
6019,2025-12-25 08:27:57,NL,ios,paid_social,standard
6020,2025-12-12 00:59:31,PL,ios,influencer,pro
6021,2025-10-29 05:26:16,NL,web,organic,standard
6022,2026-01-19 17:25:03,DE,ios,organic,standard
6023,2025-11-06 02:41:20,ZA,android,organic,standard
6024,2025-12-26 07:08:26,ZA,web,referral,standard
6025,2025-10-13 22:10:54,HK,web,paid_social,standard
6026,2025-11-01 23:56:35,NL,web,organic,standard
6027,2025-11-15 17:55:27,ZA,web,referral,standard
6028,2026-01-24 19:36:05,ES,android,partner,standard
6029,2026-01-19 13:27:16,BR,android,referral,standard
6030,2026-01-20 00:46:14,GB,web,affiliate,standard
6031,2025-10-23 04:42:52,HK,android,organic,standard
6032,2025-11-14 03:54:08,FR,web,paid_social,standard
6033,2025-10-17 22:17:05,FR,web,organic,standard
6034,2026-01-27 22:51:13,PL,ios,paid_search,pro
6035,2026-01-12 22:39:10,IN,web,partner,standard
6036,2025-12-24 21:18:00,US,web,partner,standard
6037,2025-12-05 16:00:02,TR,web,influencer,standard
6038,2026-01-09 18:26:43,IT,android,influencer,standard
6039,2025-10-06 07:33:02,FR,web,influencer,standard
6040,2026-01-16 22:11:16,IT,web,organic,pro
6041,2025-10-18 21:29:33,BR,android,organic,standard
6042,2026-01-02 13:04:19,TR,android,email,pro
6043,2025-10-22 02:26:27,CA,ios,paid_search,standard
6044,2026-01-26 00:06:33,NG,web,paid_search,standard
6045,2025-11-02 17:09:35,FR,web,paid_social,pro
6046,2025-10-30 16:30:54,PL,web,paid_search,standard
6047,2025-12-20 03:20:56,SG,ios,organic,pro
6048,2026-01-15 17:04:43,ES,ios,partner,standard
6049,2025-11-01 12:29:17,DE,ios,email,standard
6050,2025-11-11 07:53:49,FR,android,affiliate,standard
6051,2026-01-23 12:45:09,PL,web,organic,standard
6052,2025-12-17 14:41:46,JP,android,organic,standard
6053,2025-10-10 23:58:10,IN,web,paid_search,standard
6054,2026-01-19 12:19:49,GB,web,paid_social,pro
6055,2026-01-23 05:48:25,PL,android,paid_social,standard
6056,2025-11-05 14:55:30,NL,web,organic,standard
6057,2025-11-03 15:59:17,US,web,influencer,standard
6058,2025-12-12 23:55:13,GB,desktop,paid_social,standard
6059,2026-01-14 18:23:19,BR,android,paid_search,standard
6060,2025-10-28 13:08:21,IN,android,organic,standard
6061,2025-10-11 23:32:32,DE,web,influencer,standard
6062,2025-12-17 13:07:39,GB,ios,paid_search,standard
6063,2025-11-08 20:46:41,JP,web,organic,standard
6064,2026-01-27 01:16:14,US,web,referral,standard
6065,2025-11-16 15:46:16,NL,web,paid_search,standard
6066,2026-01-26 06:52:17,DE,ios,partner,standard
6067,2025-10-19 06:29:50,JP,android,paid_social,standard
6068,2026-01-26 14:32:10,IT,android,organic,standard
6069,2025-10-15 19:44:42,CA,android,affiliate,pro
6070,2025-10-28 14:54:02,IN,web,organic,standard
6071,2025-10-24 05:54:40,ZA,ios,paid_search,standard
6072,2025-12-11 05:50:37,US,desktop,affiliate,standard
6073,2026-01-15 11:16:16,BR,android,organic,standard
6074,2025-10-09 07:56:04,MX,web,influencer,standard
6075,2025-11-16 23:43:59,TR,android,referral,standard
6076,2025-11-02 07:48:07,IN,android,organic,standard
6077,2025-12-01 21:10:13,US,web,organic,pro
6078,2026-01-05 03:33:23,BR,web,paid_social,standard
6079,2025-10-19 12:46:42,MX,web,paid_search,pro
6080,2025-12-06 18:32:41,US,android,organic,standard
6081,2025-12-13 19:48:30,DE,web,paid_social,standard
6082,2025-11-09 21:49:39,MX,ios,organic,standard
6083,2025-11-16 04:29:23,SG,desktop,paid_search,standard
6084,2026-01-14 18:59:40,ES,android,organic,standard
6085,2025-12-04 20:14:43,IT,ios,organic,standard
6086,2025-10-29 14:24:45,SG,android,organic,standard
6087,2025-11-19 23:59:00,AE,ios,email,standard
6088,2026-01-06 10:12:44,IN,android,paid_social,standard
6089,2026-01-23 17:15:26,BR,android,paid_search,pro
6090,2025-10-13 18:40:24,AE,android,referral,pro
6091,2026-01-26 13:04:15,CA,web,organic,pro
6092,2025-10-01 14:19:59,BR,web,partner,standard
6093,2025-11-03 22:59:47,FR,android,organic,standard
6094,2026-01-01 21:40:40,MX,android,partner,standard
6095,2025-11-17 11:02:00,SG,ios,organic,pro
6096,2026-01-19 12:21:24,HK,android,organic,standard
6097,2025-12-16 10:47:32,IN,web,email,pro
6098,2025-11-17 03:40:19,AE,web,organic,standard
6099,2025-11-18 13:34:25,HK,ios,organic,standard
6100,2026-01-25 15:07:37,ZA,desktop,organic,standard
6101,2025-12-03 10:13:37,TR,android,paid_social,standard
6102,2025-11-30 19:09:53,ES,web,paid_search,standard
6103,2025-10-29 14:33:00,US,web,referral,standard
6104,2025-11-08 14:00:00,ES,web,organic,standard
6105,2025-12-27 10:04:18,DE,web,paid_search,pro
6106,2025-10-26 22:30:06,US,web,paid_search,standard
6107,2025-10-17 13:35:57,ZA,desktop,paid_social,standard
6108,2025-12-10 05:04:41,IT,android,organic,standard
6109,2025-10-13 21:27:44,AE,ios,influencer,pro
6110,2025-12-08 14:15:31,ES,ios,organic,pro
6111,2025-10-26 12:41:20,NG,android,referral,pro
6112,2025-11-18 10:45:23,NG,ios,paid_search,standard
6113,2025-12-06 02:49:22,SG,android,paid_social,standard
6114,2025-10-07 14:11:35,GB,android,organic,standard
6115,2025-11-27 03:08:58,CA,ios,organic,standard
6116,2025-11-18 03:14:35,NG,desktop,influencer,pro
6117,2026-01-11 05:34:40,BR,ios,paid_social,standard
6118,2025-11-22 03:52:16,ES,ios,paid_search,standard
6119,2025-12-04 02:46:59,ES,web,referral,standard
6120,2026-01-21 18:41:22,SG,desktop,organic,standard
6121,2025-12-01 13:48:01,ES,web,partner,standard
6122,2025-10-17 20:31:01,ZA,desktop,organic,pro
6123,2025-11-12 01:14:46,FR,android,paid_social,standard
6124,2025-10-25 22:47:01,NL,android,organic,standard
6125,2025-10-03 22:11:04,SG,android,paid_social,standard
6126,2025-12-18 05:18:32,IN,ios,paid_search,standard
6127,2025-10-29 14:21:37,IT,desktop,organic,standard
6128,2026-01-25 15:33:18,BR,desktop,organic,standard
6129,2026-01-15 07:22:56,NG,android,organic,pro
6130,2025-11-01 13:55:00,ES,web,organic,standard
6131,2025-10-26 22:33:58,AE,web,paid_social,standard
6132,2025-10-16 05:55:20,IN,android,affiliate,standard
6133,2025-10-25 23:19:33,TR,android,paid_social,standard
6134,2025-11-23 18:15:29,BR,web,organic,standard
6135,2025-10-28 23:34:39,DE,web,influencer,standard
6136,2025-12-12 08:05:44,SG,web,affiliate,standard
6137,2026-01-28 15:55:26,HK,android,organic,standard
6138,2025-11-25 21:25:48,ES,android,referral,standard
6139,2025-12-04 05:21:47,JP,web,organic,standard
6140,2026-01-01 16:49:58,JP,android,affiliate,standard
6141,2025-12-25 05:27:03,IN,desktop,paid_search,standard
6142,2025-12-19 05:37:29,FR,web,paid_search,pro
6143,2025-11-10 20:29:25,TR,web,organic,pro
6144,2026-01-23 20:02:11,AU,ios,referral,standard
6145,2026-01-16 10:39:37,NG,android,partner,pro
6146,2025-11-20 14:32:45,JP,desktop,organic,standard
6147,2026-01-26 09:35:51,FR,web,organic,standard
6148,2026-01-13 11:55:26,DE,web,affiliate,standard
6149,2025-12-10 10:43:19,FR,web,referral,standard
6150,2025-12-17 06:16:33,GB,android,affiliate,standard
6151,2025-10-29 16:45:34,ZA,android,paid_social,standard
6152,2025-12-22 16:38:13,NL,web,paid_search,pro
6153,2025-10-19 11:50:36,GB,android,organic,pro
6154,2025-12-05 19:13:45,US,android,organic,standard
6155,2025-11-10 11:12:43,HK,web,paid_search,pro
6156,2025-11-14 15:32:39,PL,ios,email,standard
6157,2025-10-15 22:17:03,PL,web,organic,standard
6158,2025-10-03 23:51:57,AE,web,influencer,standard
6159,2025-10-11 00:18:40,HK,web,influencer,standard
6160,2025-11-22 04:34:51,IN,android,referral,pro
6161,2025-11-15 12:07:18,US,web,email,standard
6162,2025-10-30 10:51:02,NL,ios,paid_social,standard
6163,2025-11-26 01:26:33,PL,ios,paid_search,pro
6164,2026-01-12 04:13:33,CA,android,paid_social,standard
6165,2025-10-18 22:09:26,ZA,android,email,standard
6166,2025-11-20 23:19:19,PL,web,influencer,pro
6167,2025-11-17 04:46:27,ZA,ios,partner,standard
6168,2025-12-05 02:47:20,FR,ios,organic,standard
6169,2026-01-04 18:25:02,AE,web,paid_social,standard
6170,2025-10-08 08:19:09,AE,ios,paid_search,standard
6171,2025-10-22 00:58:47,FR,web,paid_search,pro
6172,2025-10-06 21:15:57,PL,web,paid_search,standard
6173,2025-12-15 23:10:08,NL,web,organic,standard
6174,2026-01-19 21:28:14,AU,android,partner,pro
6175,2025-11-26 05:12:37,PL,web,influencer,pro
6176,2026-01-12 07:03:32,AE,web,organic,standard
6177,2025-11-05 03:58:32,NL,ios,referral,standard
6178,2025-12-18 06:08:39,ZA,android,paid_social,standard
6179,2025-12-31 03:16:44,DE,web,email,pro
6180,2026-01-24 14:59:46,TR,android,referral,pro
6181,2025-11-26 12:55:45,JP,web,affiliate,standard
6182,2025-11-18 21:15:19,CA,android,influencer,standard
6183,2025-11-14 08:19:59,NL,web,referral,standard
6184,2025-12-21 11:02:38,NG,web,paid_search,standard
6185,2025-12-05 19:18:39,US,android,organic,pro
6186,2025-12-16 01:02:48,JP,web,email,standard
6187,2025-11-14 00:25:04,DE,web,paid_social,standard
6188,2026-01-26 18:53:06,US,ios,referral,standard
6189,2025-12-18 21:19:32,IT,desktop,paid_social,pro
6190,2025-10-20 02:13:22,GB,web,paid_search,standard
6191,2025-12-03 20:57:07,NL,web,paid_social,standard
6192,2026-01-01 10:46:27,PL,ios,organic,pro
6193,2026-01-14 03:51:38,BR,android,partner,standard
6194,2026-01-01 02:54:32,JP,android,organic,standard
6195,2025-12-06 22:26:40,AE,ios,paid_search,standard
6196,2025-12-22 23:07:07,FR,ios,organic,standard
6197,2025-10-03 09:03:52,BR,web,partner,standard
6198,2025-11-23 09:22:23,SG,android,organic,standard
6199,2025-12-17 21:48:58,PL,web,paid_search,standard
6200,2025-12-03 12:03:06,PL,web,paid_search,pro
6201,2025-11-09 12:03:08,NL,web,organic,standard
6202,2025-11-28 05:55:23,US,web,email,pro
6203,2025-11-24 19:14:29,AU,web,affiliate,standard
6204,2025-12-01 11:28:39,AU,ios,affiliate,standard
6205,2025-10-04 18:49:19,ZA,ios,organic,standard
6206,2025-11-29 04:41:08,FR,android,organic,standard
6207,2026-01-24 00:34:40,IT,ios,organic,standard
6208,2025-12-14 03:49:36,AE,web,paid_search,standard
6209,2026-01-03 18:23:51,NG,ios,paid_search,standard
6210,2026-01-15 15:24:12,FR,web,organic,standard
6211,2026-01-04 14:56:52,IT,web,paid_search,standard
6212,2025-12-30 17:34:31,CA,desktop,organic,standard
6213,2025-10-30 21:33:05,BR,ios,organic,standard
6214,2026-01-15 16:15:42,DE,ios,organic,standard
6215,2025-10-02 04:20:28,AU,android,affiliate,standard
6216,2025-12-01 02:17:45,DE,web,paid_search,standard
6217,2025-11-18 06:51:11,ES,android,referral,standard
6218,2025-10-09 03:27:40,BR,android,referral,standard
6219,2025-12-31 00:57:57,AU,android,organic,pro
6220,2025-10-31 00:36:42,SG,web,partner,pro
6221,2026-01-06 03:17:30,IT,desktop,organic,pro
6222,2025-11-30 05:46:49,HK,web,paid_social,pro
6223,2026-01-28 19:41:26,DE,android,paid_search,standard
6224,2025-12-18 00:46:46,TR,web,affiliate,standard
6225,2025-11-17 01:59:23,PL,desktop,organic,standard
6226,2025-10-25 00:03:05,MX,web,influencer,pro
6227,2025-11-05 06:51:58,IN,ios,paid_search,standard
