deposit_id,deposit_ts,user_id,session_id,amount
11074,2025-12-12 17:38:17.998843567,5864,35016,497.39
11075,2025-11-21 05:34:10.424717883,5864,35017,675.05
11076,2026-01-21 15:59:55.092384020,5864,35021,169.07
11077,2025-11-15 16:33:56.620558181,5864,35023,279.22
11078,2026-01-27 11:52:07.696276958,5865,35024,38.68
11079,2026-01-03 17:40:25.914776954,5866,35027,206.77
11080,2026-01-10 00:41:09.048183019,5866,35030,935.08
11081,2025-11-19 12:21:12.490922819,5867,35032,74.63
11082,2026-01-27 23:40:38.316050625,5868,35035,98.45
11083,2026-01-27 17:11:13.085625562,5868,35039,46.68
11084,2025-12-31 17:55:44.784497420,5871,35051,140.6
11085,2025-12-02 04:36:48.933019979,5872,35060,44.91
11086,2025-11-27 11:27:35.528138589,5873,35067,204.41
11087,2026-01-23 19:47:18.718526491,5874,35069,511.9
11088,2025-12-08 13:56:19.404655780,5874,35072,1090.66
11089,2025-12-26 17:00:08.040155755,5874,35073,34.82
11090,2026-01-17 05:01:54.628462753,5875,35079,138.0
11091,2026-01-22 15:32:52.420158197,5876,35081,413.06
11092,2026-01-28 23:45:46.657175085,5877,35087,126.81
11093,2026-01-28 23:34:44.343012367,5877,35088,48.16
11094,2025-11-30 01:41:55.812250388,5878,35093,74.55
11095,2025-12-28 23:21:35.086689773,5879,35097,53.08
11096,2025-12-21 04:49:15.272976510,5879,35098,258.79
11097,2025-11-10 09:43:45.479754556,5879,35099,159.46
11098,2025-12-10 15:08:33.708757228,5879,35100,213.96
11099,2025-12-16 09:08:17.092747415,5880,35102,427.69
11100,2026-01-26 15:31:46.957306542,5881,35105,653.42
11101,2026-01-25 15:31:54.345723724,5881,35107,41.28
11102,2026-01-04 21:05:14.522528455,5882,35110,90.09
11103,2026-01-28 04:21:20.341568561,5883,35116,66.28
11104,2026-01-28 06:38:18.123614123,5883,35117,25.2
11105,2026-01-28 23:22:15.690970758,5884,35121,325.56
11106,2026-01-28 23:09:33.050922136,5884,35123,1067.0
11107,2026-01-16 08:44:36.584799107,5885,35124,432.44
11108,2026-01-21 07:27:52.374077610,5885,35127,227.76
11109,2026-01-10 11:31:19.704752035,5885,35128,572.25
11110,2026-01-25 06:16:32.027392441,5886,35133,608.56
11111,2026-01-11 15:54:11.114180896,5887,35137,136.16
11112,2025-11-21 11:28:25.888322333,5887,35138,75.49
11113,2025-12-18 02:43:39.801365041,5887,35139,322.8
11114,2025-12-29 00:16:05.903508389,5888,35142,166.48
11115,2026-01-28 13:02:18.376404397,5890,35149,231.06
11116,2026-01-21 18:09:11.337326136,5890,35150,669.7
11117,2026-01-15 21:20:55.387957624,5890,35153,345.27
11118,2026-01-26 01:57:43.322334829,5891,35156,724.64
11119,2026-01-05 15:36:30.928344614,5891,35157,438.77
11120,2026-01-22 05:41:36.509964909,5891,35158,230.31
11121,2026-01-26 03:39:00.876355244,5891,35160,76.14
11122,2025-10-09 12:52:21.021225345,5893,35171,32.61
11123,2026-01-17 17:21:45.080112578,5894,35172,1721.18
11124,2026-01-22 16:52:51.400090132,5894,35174,403.61
11125,2026-01-20 08:01:12.856401254,5894,35175,11.99
11126,2026-01-02 21:06:42.390105123,5895,35177,37.53
11127,2026-01-03 20:49:17.045819119,5895,35178,363.57
11128,2025-12-31 12:40:46.181901162,5896,35185,254.63
11129,2025-11-30 21:10:46.077763952,5896,35187,165.16
11130,2026-01-25 18:40:45.234976978,5897,35191,461.34
11131,2026-01-28 19:43:55.850995585,5897,35193,58.69
11132,2026-01-18 07:49:06.917085675,5899,35201,77.87
11133,2026-01-20 04:10:23.617829007,5900,35204,73.12
11134,2026-01-20 14:51:57.675261374,5900,35207,13.28
11135,2026-01-25 21:31:55.287223155,5900,35208,1371.99
11136,2026-01-12 13:36:02.056489844,5901,35211,1155.07
11137,2025-12-27 00:04:26.059091170,5901,35212,77.87
11138,2025-12-19 11:35:51.308988645,5901,35213,155.99
11139,2026-01-03 09:32:40.652416428,5901,35217,1209.29
11140,2026-01-24 05:09:43.454146583,5902,35222,232.11
11141,2025-11-27 14:22:38.386355263,5902,35226,136.74
11142,2025-11-10 06:16:39.191437238,5902,35227,1355.15
11143,2025-11-08 22:26:39.894630341,5903,35228,472.31
11144,2026-01-05 04:24:08.978435897,5903,35232,99.42
11145,2025-11-25 06:57:14.708648431,5903,35233,98.46
11146,2026-01-04 17:13:01.626526366,5904,35235,139.35
11147,2026-01-26 13:55:24.911081566,5904,35238,18.09
11148,2025-12-23 08:43:12.080217830,5905,35244,220.27
11149,2026-01-16 09:25:25.694912046,5905,35245,756.97
11150,2025-12-26 23:09:59.704884730,5905,35248,52.43
11151,2025-12-07 01:23:15.171519203,5908,35261,114.1
11152,2026-01-01 22:40:37.829695982,5909,35264,263.71
11153,2026-01-13 04:13:07.288406210,5909,35265,73.62
11154,2026-01-05 01:53:49.777158712,5909,35266,20.85
11155,2026-01-03 09:05:50.102454078,5909,35267,127.08
11156,2025-12-06 13:38:36.686138450,5910,35271,51.87
11157,2025-12-24 01:05:55.170062669,5910,35272,153.31
11158,2026-01-25 06:49:08.297283531,5910,35273,340.39
11159,2026-01-22 08:14:19.130175113,5911,35281,581.59
11160,2025-12-22 03:55:39.976391792,5912,35283,468.54
11161,2025-12-07 17:48:47.092491550,5912,35288,282.48
11162,2025-12-14 07:47:51.341292694,5912,35290,115.64
11163,2026-01-12 09:33:43.461972028,5913,35291,52.71
11164,2026-01-28 03:29:41.415836265,5913,35296,85.96
11165,2025-12-24 18:33:00.453172316,5914,35299,192.2
11166,2025-11-17 17:53:27.789243442,5915,35300,346.84
11167,2026-01-17 11:27:40.236422442,5915,35303,1387.99
11168,2026-01-23 22:09:20.842128281,5916,35304,38.77
11169,2026-01-23 07:51:42.478746013,5916,35308,278.86
11170,2026-01-27 11:05:06.074174487,5917,35315,70.71
11171,2026-01-27 13:50:16.193218111,5917,35323,75.51
11172,2025-11-07 19:09:07.317957646,5918,35324,82.54
11173,2025-12-22 22:19:58.212029327,5918,35327,583.63
11174,2026-01-08 17:06:14.208380875,5919,35329,314.35
11175,2025-12-25 12:35:45.361698232,5919,35332,83.51
11176,2026-01-19 22:56:32.439352190,5919,35335,229.92
11177,2026-01-19 22:13:57.050052318,5922,35345,1074.71
11178,2026-01-11 16:56:35.345073345,5922,35350,742.87
11179,2025-12-23 09:45:34.317488445,5923,35351,163.45
11180,2026-01-05 23:12:19.133986832,5923,35352,1705.59
11181,2026-01-03 19:45:19.428667306,5924,35358,176.81
11182,2026-01-21 08:23:04.892793439,5925,35365,401.38
11183,2025-11-28 20:09:44.178616968,5925,35366,247.43
11184,2025-12-11 04:11:58.852514299,5925,35367,52.01
11185,2025-11-18 06:14:44.403047435,5925,35368,930.11
11186,2025-12-31 10:01:50.188497887,5926,35370,72.34
11187,2025-12-10 03:48:42.468735289,5926,35371,152.62
11188,2025-12-26 10:07:01.071344490,5927,35374,27.11
11189,2026-01-27 02:52:29.595977849,5928,35378,66.14
11190,2025-12-18 09:53:04.549799892,5928,35380,1262.28
11191,2025-12-22 15:33:31.110105785,5928,35381,404.7
11192,2026-01-14 10:57:56.197809410,5930,35386,96.67
11193,2025-11-14 02:20:58.337683965,5931,35389,120.23
11194,2025-10-09 15:25:22.732718939,5931,35393,128.25
11195,2026-01-15 20:27:42.056094432,5931,35394,807.08
11196,2025-12-28 03:43:14.751671631,5932,35400,294.1
11197,2026-01-16 05:25:35.139999462,5932,35402,662.27
11198,2026-01-27 10:54:49.348545028,5933,35404,131.26
11199,2026-01-22 09:29:54.061867559,5933,35408,371.64
11200,2025-12-31 05:27:13.235854768,5934,35409,112.48
11201,2025-12-30 12:58:50.851169971,5934,35411,106.7
11202,2026-01-27 06:07:44.041726145,5935,35416,119.33
11203,2025-12-14 22:31:14.061574505,5936,35417,247.02
11204,2026-01-20 22:56:17.131149752,5936,35420,545.57
11205,2025-12-31 19:50:16.251425875,5936,35423,334.79
11206,2026-01-27 11:16:19.638907538,5937,35427,605.55
11207,2026-01-13 22:44:04.029181664,5937,35428,209.41
11208,2026-01-11 20:08:23.642312464,5937,35429,28.11
11209,2025-12-29 09:07:17.630990586,5938,35433,64.05
11210,2025-12-21 23:23:18.690377749,5940,35441,46.01
11211,2026-01-27 23:35:17.503042220,5941,35447,191.71
11212,2025-11-28 09:23:59.990730264,5941,35448,139.81
11213,2025-12-30 12:26:26.939229767,5941,35452,159.24
11214,2025-11-17 22:19:41.336515608,5943,35457,494.32
11215,2025-12-15 04:38:35.463557829,5943,35459,647.13
11216,2025-11-25 03:27:40.249699193,5943,35462,311.53
11217,2025-12-14 18:00:09.281642240,5943,35463,39.27
11218,2026-01-26 23:22:35.495774292,5944,35465,163.13
11219,2026-01-26 12:07:59.389364814,5944,35469,354.13
11220,2026-01-27 15:11:06.287060584,5944,35470,466.54
11221,2025-12-07 05:57:40.083009301,5945,35475,320.85
11222,2026-01-22 13:03:36.833087156,5945,35476,24.36
11223,2026-01-16 13:01:33.004980200,5946,35480,34.24
11224,2026-01-21 06:20:07.662383739,5946,35481,189.9
11225,2026-01-15 05:27:13.620518165,5947,35484,38.65
11226,2026-01-15 23:53:55.722204645,5948,35492,44.1
11227,2026-01-18 16:52:32.553129891,5948,35493,50.19
11228,2026-01-15 02:33:03.997155120,5948,35496,115.3
11229,2025-11-20 11:02:46.525673017,5950,35500,554.69
11230,2025-11-04 04:18:11.645771526,5950,35504,176.52
11231,2025-11-24 08:46:13.404606110,5951,35507,379.27
11232,2026-01-27 15:55:48.921436818,5952,35511,156.88
11233,2026-01-25 04:32:02.560047169,5952,35516,355.0
11234,2026-01-28 07:35:46.327164197,5952,35517,1165.24
11235,2026-01-21 21:51:12.561788154,5952,35518,224.85
11236,2026-01-03 14:31:33.950398774,5953,35519,192.17
11237,2026-01-17 23:48:02.000488986,5954,35524,202.96
11238,2026-01-08 21:45:24.315814969,5954,35525,474.36
11239,2025-10-22 18:03:38.385620540,5955,35529,3080.31
11240,2025-11-24 23:22:33.059861982,5955,35534,87.81
11241,2025-10-23 12:32:03.996166991,5955,35535,14.51
11242,2025-11-07 09:19:58.321369047,5955,35536,194.87
11243,2026-01-22 13:12:45.316762847,5956,35541,1370.64
11244,2026-01-28 09:40:46.198364953,5956,35542,130.39
11245,2026-01-15 22:58:30.396923773,5958,35552,233.65
11246,2026-01-24 07:47:57.614649088,5959,35557,392.08
11247,2025-11-26 21:57:43.029153180,5960,35558,380.78
11248,2025-11-22 06:49:15.975612360,5960,35561,145.89
11249,2026-01-20 04:41:52.620582659,5961,35564,1036.02
11250,2026-01-22 18:45:15.344904465,5961,35568,77.36
11251,2026-01-17 00:41:02.890186185,5961,35570,220.33
11252,2025-12-23 23:12:03.530472546,5962,35575,321.4
11253,2025-12-19 18:26:26.578249383,5963,35579,146.01
11254,2025-12-28 06:27:14.645531233,5963,35580,183.23
11255,2026-01-07 05:43:09.785170895,5963,35581,48.21
11256,2025-12-31 14:03:02.263790979,5963,35584,23.55
11257,2026-01-10 20:32:14.501329950,5963,35585,43.88
11258,2026-01-20 04:28:37.020693129,5963,35586,1672.43
11259,2025-12-18 08:15:05.520288042,5964,35589,399.89
11260,2025-12-16 19:36:38.630746683,5964,35591,470.0
11261,2026-01-17 05:30:34.473824270,5964,35592,158.47
11262,2025-10-18 21:12:28.709480959,5966,35602,155.96
11263,2026-01-11 00:22:03.467350552,5968,35613,116.7
11264,2025-11-30 05:48:32.290649442,5969,35615,340.94
11265,2026-01-24 19:30:54.426971928,5969,35616,536.52
11266,2026-01-17 00:17:01.262773543,5969,35617,141.36
11267,2025-12-29 13:58:35.082068613,5969,35618,39.68
11268,2026-01-21 04:48:28.954664376,5969,35620,806.02
11269,2025-12-18 13:43:24.856049904,5969,35621,483.83
11270,2025-12-12 18:05:46.510973489,5970,35624,74.95
11271,2025-12-23 14:18:28.689721144,5970,35625,382.97
11272,2025-11-24 07:12:31.715801868,5970,35627,30.74
11273,2026-01-21 06:17:25.194929973,5970,35628,93.67
11274,2025-11-17 22:23:40.400818246,5970,35630,91.45
11275,2026-01-21 11:07:51.439232592,5972,35643,133.22
11276,2026-01-19 18:03:37.618952135,5972,35644,454.32
11277,2026-01-14 16:19:36.634573660,5972,35648,26.39
11278,2025-10-26 09:21:29.303941890,5973,35649,92.82
11279,2025-10-28 09:10:39.761212613,5973,35651,1284.63
11280,2026-01-02 17:48:08.238193019,5973,35653,581.35
11281,2025-12-15 15:34:08.451925496,5974,35655,159.72
11282,2025-11-19 16:04:58.206249304,5974,35657,139.43
11283,2025-10-29 10:59:59.180876485,5974,35660,79.6
11284,2025-12-26 08:28:49.785509792,5975,35665,275.26
11285,2025-11-02 13:14:42.571128702,5975,35667,530.21
11286,2026-01-24 04:49:50.968693690,5976,35668,378.24
11287,2025-12-27 01:27:02.887704830,5977,35676,167.6
11288,2025-12-23 11:26:36.008209097,5978,35679,270.1
11289,2026-01-16 04:01:21.602556761,5978,35681,155.92
11290,2026-01-28 21:16:07.629252371,5979,35683,154.87
11291,2026-01-22 20:53:49.083836612,5979,35686,98.01
11292,2026-01-26 00:59:04.332247584,5979,35687,181.74
11293,2026-01-26 10:30:15.445864778,5981,35694,324.9
11294,2026-01-25 08:27:56.281727709,5981,35696,543.62
11295,2026-01-24 23:38:32.954644772,5981,35700,2830.95
11296,2026-01-15 21:29:16.122361668,5982,35707,377.17
11297,2025-12-16 21:22:29.013004932,5983,35710,498.12
11298,2026-01-13 16:02:10.812177108,5984,35712,214.21
11299,2025-11-21 08:08:23.058887015,5984,35713,207.29
11300,2026-01-26 19:32:32.384509191,5985,35718,446.32
11301,2026-01-08 03:02:17.540527527,5986,35722,64.5
11302,2026-01-18 03:54:18.085234918,5986,35724,45.41
11303,2026-01-06 05:00:31.145098955,5986,35725,47.75
11304,2026-01-16 16:15:43.468212948,5986,35729,76.2
11305,2025-12-01 14:32:33.263439844,5987,35732,507.05
11306,2026-01-19 14:06:56.690218414,5988,35737,54.2
11307,2025-12-14 12:26:59.857133011,5988,35739,77.21
11308,2025-12-21 15:45:37.461672205,5988,35744,61.05
11309,2026-01-22 07:40:42.543626965,5989,35748,147.76
11310,2026-01-19 00:20:03.494666987,5990,35751,94.43
11311,2026-01-25 21:43:54.642400159,5990,35753,261.25
11312,2026-01-01 13:02:52.305085723,5991,35755,331.49
11313,2026-01-08 13:23:17.424403621,5991,35761,877.06
11314,2025-12-07 12:45:06.245451809,5993,35770,391.05
11315,2025-12-09 16:28:52.682663223,5993,35772,358.86
11316,2025-12-29 04:29:33.866894259,5994,35776,56.6
11317,2026-01-25 21:45:04.334932299,5994,35777,496.67
11318,2026-01-03 09:57:06.602228735,5995,35780,172.72
11319,2025-12-21 21:01:54.599156872,5995,35783,54.24
11320,2025-12-29 00:29:36.570988846,5995,35785,16.76
11321,2026-01-16 22:05:18.512452350,5996,35786,98.16
11322,2026-01-17 01:02:16.194312243,5996,35787,117.16
11323,2026-01-14 22:11:56.654525807,5996,35788,360.08
11324,2026-01-27 07:26:03.710136506,5997,35789,395.93
11325,2026-01-22 21:58:59.016715500,5997,35790,118.42
11326,2026-01-27 18:37:36.163106530,5997,35792,171.35
11327,2026-01-24 06:43:23.667517470,5997,35796,607.23
11328,2026-01-11 21:53:17.440587104,5998,35804,1955.2
11329,2025-12-04 05:20:35.272027384,5999,35808,636.33
11330,2026-01-24 00:41:56.251889450,6000,35813,279.31
11331,2025-12-16 10:32:22.096816490,6000,35817,7.69
11332,2025-12-18 15:19:56.772481758,6000,35821,71.04
11333,2026-01-14 11:40:56.574294097,6001,35825,68.91
11334,2026-01-10 19:16:05.918512810,6001,35826,67.25
11335,2026-01-25 23:08:25.522314960,6002,35827,259.14
11336,2026-01-27 21:00:23.084713787,6002,35829,126.52
11337,2026-01-18 21:47:28.844880107,6003,35834,325.29
11338,2026-01-23 10:04:30.801809357,6003,35835,315.73
11339,2026-01-21 20:42:55.681725176,6003,35836,47.63
11340,2025-11-15 16:04:09.615926441,6004,35839,207.39
11341,2025-12-19 15:41:03.184342237,6005,35845,72.58
11342,2025-12-22 02:55:54.960371083,6005,35846,29.83
11343,2025-11-23 15:54:40.215917508,6005,35848,103.98
11344,2026-01-04 00:26:11.645916998,6006,35851,206.27
11345,2026-01-07 05:34:50.587378270,6006,35852,156.63
11346,2026-01-16 02:39:17.095262416,6006,35853,772.54
11347,2025-11-26 20:13:14.858253239,6006,35855,482.0
11348,2025-12-04 13:38:34.685544235,6007,35859,68.61
11349,2025-12-15 19:38:26.080274574,6007,35862,90.38
11350,2026-01-27 22:38:38.743208875,6008,35866,200.64
11351,2026-01-05 06:35:12.533649421,6010,35881,238.33
11352,2026-01-16 05:32:06.189302258,6011,35883,16.63
11353,2025-12-30 06:14:01.753759649,6011,35884,169.14
11354,2026-01-27 08:22:08.861812441,6011,35886,400.22
11355,2026-01-12 04:18:54.932923164,6012,35891,645.76
11356,2026-01-07 11:51:56.648623405,6013,35892,284.45
11357,2025-12-26 06:08:13.286671161,6013,35893,131.88
11358,2026-01-06 17:59:03.321141167,6013,35894,74.26
11359,2025-12-25 08:57:55.023834423,6013,35895,88.91
11360,2026-01-10 14:12:45.453356959,6014,35899,134.7
11361,2026-01-14 02:49:49.264642405,6015,35904,105.18
11362,2026-01-28 06:12:06.344317428,6015,35905,124.6
11363,2025-12-23 07:50:47.366314263,6015,35907,77.42
11364,2026-01-11 14:56:09.561295860,6016,35912,179.79
11365,2025-12-28 23:25:38.010473779,6016,35915,635.56
11366,2026-01-07 20:44:07.710658957,6017,35921,3861.45
11367,2025-11-28 04:51:47.981851288,6017,35924,756.93
11368,2026-01-28 20:30:49.159246311,6017,35925,345.7
11369,2025-11-28 13:41:18.467508823,6018,35928,94.25
11370,2025-12-08 15:06:59.751784007,6018,35931,141.36
11371,2025-12-12 18:05:18.056013775,6018,35932,223.43
11372,2026-01-11 15:25:13.609709322,6018,35934,901.19
11373,2026-01-28 12:34:44.339107188,6018,35936,518.41
11374,2025-12-27 05:24:40.029275797,6018,35937,428.2
11375,2026-01-16 09:13:24.598813922,6019,35940,254.67
11376,2025-12-19 15:27:33.074703952,6020,35944,36.81
11377,2026-01-15 12:09:25.121877329,6021,35948,338.94
11378,2026-01-24 20:15:15.221330384,6022,35949,24.83
11379,2025-11-27 09:19:02.213409283,6023,35956,267.18
11380,2025-12-15 14:54:33.267092515,6023,35958,292.1
11381,2026-01-01 09:48:47.616161269,6024,35961,26.4
11382,2026-01-19 12:48:10.398712371,6024,35963,973.65
11383,2026-01-02 00:40:30.952955773,6025,35966,642.82
11384,2025-11-25 23:45:00.517009092,6025,35967,318.29
11385,2025-11-12 03:48:23.131099181,6025,35968,662.55
11386,2025-11-10 02:40:34.436056044,6026,35976,28.11
11387,2025-11-16 13:11:13.710585242,6026,35977,522.8
11388,2025-11-17 21:54:54.766584172,6027,35978,92.75
11389,2026-01-27 13:18:13.271072108,6028,35984,294.25
11390,2026-01-27 13:51:31.354657622,6028,35989,46.86
11391,2026-01-25 06:46:45.100167442,6029,35991,286.7
11392,2026-01-28 07:27:43.757711210,6029,35993,1289.44
11393,2026-01-24 13:57:51.509532360,6029,35994,244.72
11394,2026-01-28 00:57:33.444021105,6029,35995,97.08
11395,2026-01-26 12:01:42.457592146,6030,35998,208.03
11396,2026-01-26 19:31:46.320789642,6030,35999,562.89
11397,2026-01-26 06:10:00.706455748,6030,36002,18.4
11398,2025-12-11 20:04:38.209914004,6031,36005,638.84
11399,2025-11-04 08:51:30.217884948,6031,36006,30.11
11400,2025-12-18 04:35:44.572994438,6031,36007,52.73
11401,2025-11-27 11:43:00.912846962,6031,36008,14.89
11402,2025-11-20 08:49:21.343636661,6032,36015,586.49
11403,2025-11-05 22:04:43.937848861,6033,36020,330.05
11404,2026-01-09 11:17:48.931828402,6033,36021,182.1
11405,2026-01-28 23:12:42.201267977,6034,36024,228.53
11406,2026-01-28 17:50:27.528601499,6034,36026,914.62
11407,2026-01-28 05:46:02.516013517,6034,36032,762.91
11408,2026-01-17 05:10:10.317733386,6035,36038,162.41
11409,2026-01-02 14:26:55.225042063,6036,36041,380.21
11410,2025-12-09 20:08:37.233828751,6037,36048,93.55
11411,2026-01-23 22:28:21.092144426,6038,36049,157.76
11412,2026-01-22 06:46:59.209400547,6038,36050,153.45
11413,2025-10-20 08:18:01.384650311,6039,36056,461.88
11414,2026-01-24 12:56:54.058760554,6040,36059,122.47
11415,2025-12-28 08:33:19.654013583,6041,36063,110.28
11416,2025-11-09 09:31:01.220913942,6041,36067,500.04
11417,2026-01-27 11:02:02.422894155,6042,36072,287.23
11418,2026-01-26 22:18:27.680320316,6042,36075,209.63
11419,2026-01-10 14:03:53.192225731,6042,36076,226.58
11420,2026-01-05 22:39:09.645453645,6043,36077,1553.44
11421,2025-12-08 21:35:06.694961583,6043,36079,348.37
11422,2025-10-24 03:55:56.597487884,6043,36081,150.03
11423,2026-01-08 07:08:42.999498584,6045,36088,94.31
11424,2025-12-10 12:58:08.247440954,6045,36093,101.88
11425,2025-12-12 05:27:10.689270788,6046,36094,105.45
11426,2026-01-16 17:05:54.363707359,6047,36099,172.32
11427,2026-01-10 04:33:14.334812026,6047,36100,536.41
11428,2026-01-27 04:26:43.313736780,6047,36103,207.94
11429,2026-01-02 02:54:56.583224485,6047,36104,54.54
11430,2026-01-19 06:10:28.970180407,6048,36105,48.55
11431,2026-01-17 02:55:50.035550602,6048,36107,249.0
11432,2026-01-18 14:33:14.960298578,6048,36108,640.56
11433,2026-01-19 02:01:01.518140670,6048,36109,98.48
11434,2025-11-18 22:47:31.099635158,6049,36110,101.99
11435,2025-12-24 22:31:43.106150793,6049,36111,1167.19
11436,2026-01-20 11:22:35.697451577,6049,36114,131.55
11437,2026-01-19 00:01:46.409840223,6050,36116,62.01
11438,2026-01-02 02:55:36.126648792,6050,36119,104.53
11439,2026-01-15 21:41:39.091259615,6050,36120,109.41
11440,2026-01-25 07:20:31.407856743,6051,36128,108.22
11441,2026-01-28 10:48:54.897143955,6051,36130,72.4
11442,2026-01-28 04:32:43.608518585,6052,36132,201.24
11443,2025-12-28 23:16:59.444377464,6052,36133,32.69
11444,2026-01-25 06:56:33.900920556,6052,36135,266.61
11445,2026-01-02 21:02:40.518342366,6053,36141,678.62
11446,2025-12-07 22:54:52.026148665,6053,36142,352.02
11447,2026-01-27 04:07:06.017267966,6054,36143,275.03
